"","beach_id","region","council","site","longitude","latitude","date","beachbugs","year","month","day"
"1607",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"11/11/2015",8,"2015","11","11"
"1608",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"29/09/2015",6,"2015","09","29"
"1609",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"15/07/2015",0,"2015","07","15"
"1610",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"08/07/2015",19,"2015","07","08"
"1611",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"19/08/2015",1,"2015","08","19"
"1612",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"25/08/2015",78,"2015","08","25"
"1613",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"14/08/2015",0,"2015","08","14"
"1614",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"03/06/2015",2,"2015","06","03"
"1615",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"27/07/2015",0,"2015","07","27"
"1616",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"31/07/2015",11,"2015","07","31"
"1617",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"07/08/2015",0,"2015","08","07"
"1618",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"22/05/2015",840,"2015","05","22"
"1619",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"17/05/2015",40,"2015","05","17"
"1620",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"11/05/2015",13,"2015","05","11"
"1621",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"05/05/2015",7,"2015","05","05"
"1622",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"27/02/2015",4,"2015","02","27"
"1623",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"05/03/2015",10,"2015","03","05"
"1624",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"09/03/2015",2,"2015","03","09"
"1625",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"22/02/2015",92,"2015","02","22"
"1626",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"29/01/2015",31,"2015","01","29"
"1627",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"15/01/2015",2,"2015","01","15"
"1628",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"21/01/2015",18,"2015","01","21"
"1629",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"05/01/2015",14,"2015","01","05"
"1630",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"05/11/2015",150,"2015","11","05"
"1631",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"30/10/2015",1,"2015","10","30"
"1632",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"18/10/2015",10,"2015","10","18"
"1633",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"24/10/2015",0,"2015","10","24"
"1634",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"12/10/2015",13,"2015","10","12"
"1635",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"17/09/2015",0,"2015","09","17"
"1636",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"11/09/2015",1,"2015","09","11"
"1637",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"04/09/2015",540,"2015","09","04"
"1638",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"23/09/2015",8,"2015","09","23"
"1639",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"06/10/2015",13,"2015","10","06"
"1640",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"31/08/2015",5,"2015","08","31"
"1641",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"31/08/2015",4,"2015","08","31"
"1642",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"06/10/2015",0,"2015","10","06"
"1643",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"23/09/2015",3,"2015","09","23"
"1644",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"11/09/2015",2,"2015","09","11"
"1645",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"04/09/2015",21,"2015","09","04"
"1646",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"17/09/2015",10,"2015","09","17"
"1647",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"18/10/2015",5,"2015","10","18"
"1648",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"12/10/2015",5,"2015","10","12"
"1649",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"30/10/2015",0,"2015","10","30"
"1650",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"05/11/2015",31,"2015","11","05"
"1651",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"29/12/2015",3,"2015","12","29"
"1652",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"11/12/2015",4,"2015","12","11"
"1653",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"05/01/2015",4,"2015","01","05"
"1654",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"29/01/2015",5,"2015","01","29"
"1655",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"21/01/2015",6,"2015","01","21"
"1656",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"22/02/2015",4,"2015","02","22"
"1657",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"27/02/2015",9,"2015","02","27"
"1658",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"09/03/2015",8,"2015","03","09"
"1659",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"05/03/2015",16,"2015","03","05"
"1660",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"05/05/2015",18,"2015","05","05"
"1661",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"17/05/2015",4,"2015","05","17"
"1662",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"11/05/2015",4,"2015","05","11"
"1663",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"22/05/2015",270,"2015","05","22"
"1664",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"03/06/2015",25,"2015","06","03"
"1665",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"14/08/2015",3,"2015","08","14"
"1666",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"31/07/2015",3,"2015","07","31"
"1667",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"27/07/2015",0,"2015","07","27"
"1668",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"19/08/2015",9,"2015","08","19"
"1669",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"07/08/2015",0,"2015","08","07"
"1670",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"25/08/2015",18,"2015","08","25"
"1671",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"15/07/2015",1,"2015","07","15"
"1672",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"08/07/2015",4,"2015","07","08"
"1673",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"29/09/2015",1,"2015","09","29"
"1674",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"24/10/2015",3,"2015","10","24"
"1675",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"11/11/2015",8,"2015","11","11"
"1676",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"17/11/2015",6,"2015","11","17"
"1677",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"23/11/2015",0,"2015","11","23"
"1678",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"17/12/2015",38,"2015","12","17"
"1679",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"29/11/2015",3,"2015","11","29"
"1680",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"22/12/2015",64,"2015","12","22"
"1681",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"05/12/2015",0,"2015","12","05"
"1682",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"15/01/2015",2,"2015","01","15"
"1683",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"14/02/2015",36,"2015","02","14"
"1684",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"06/02/2015",1,"2015","02","06"
"1685",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"17/03/2015",3,"2015","03","17"
"1686",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"09/06/2015",3,"2015","06","09"
"1687",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"27/05/2015",4,"2015","05","27"
"1688",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"01/04/2015",25,"2015","04","01"
"1689",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"25/03/2015",42,"2015","03","25"
"1690",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"09/04/2015",16,"2015","04","09"
"1691",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"17/04/2015",7,"2015","04","17"
"1692",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"27/04/2015",27,"2015","04","27"
"1693",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"21/07/2015",7,"2015","07","21"
"1694",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"20/06/2015",4,"2015","06","20"
"1695",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"26/06/2015",8,"2015","06","26"
"1696",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"02/07/2015",6,"2015","07","02"
"1697",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"15/06/2015",4,"2015","06","15"
"1698",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"02/07/2015",6,"2015","07","02"
"1699",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"27/04/2015",28,"2015","04","27"
"1700",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"09/04/2015",18,"2015","04","09"
"1701",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"17/03/2015",8,"2015","03","17"
"1702",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"09/03/2015",0,"2015","03","09"
"1703",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"25/03/2015",14,"2015","03","25"
"1704",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"11/05/2015",0,"2015","05","11"
"1705",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"05/05/2015",1,"2015","05","05"
"1706",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"03/06/2015",21,"2015","06","03"
"1707",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"22/02/2015",72,"2015","02","22"
"1708",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"06/02/2015",10,"2015","02","06"
"1709",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"29/01/2015",3,"2015","01","29"
"1710",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"14/02/2015",3,"2015","02","14"
"1711",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"15/01/2015",0,"2015","01","15"
"1712",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"21/01/2015",40,"2015","01","21"
"1713",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"17/12/2015",32,"2015","12","17"
"1714",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"22/12/2015",210,"2015","12","22"
"1715",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"29/11/2015",2,"2015","11","29"
"1716",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"23/11/2015",5,"2015","11","23"
"1717",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"11/11/2015",6,"2015","11","11"
"1718",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"24/10/2015",4,"2015","10","24"
"1719",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"18/10/2015",11,"2015","10","18"
"1720",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"05/11/2015",390,"2015","11","05"
"1721",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"12/10/2015",0,"2015","10","12"
"1722",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"08/07/2015",25,"2015","07","08"
"1723",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"26/06/2015",7,"2015","06","26"
"1724",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"15/07/2015",13,"2015","07","15"
"1725",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"21/07/2015",11,"2015","07","21"
"1726",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"25/08/2015",65,"2015","08","25"
"1727",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"19/08/2015",1,"2015","08","19"
"1728",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"11/09/2015",2,"2015","09","11"
"1729",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"20/06/2015",12,"2015","06","20"
"1730",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"27/07/2015",1,"2015","07","27"
"1731",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"09/06/2015",11,"2015","06","09"
"1732",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"15/06/2015",2,"2015","06","15"
"1733",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"27/05/2015",NA,"2015","05","27"
"1734",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"22/05/2015",46,"2015","05","22"
"1735",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"17/05/2015",26,"2015","05","17"
"1736",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"27/02/2015",9,"2015","02","27"
"1737",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"05/03/2015",41,"2015","03","05"
"1738",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"01/04/2015",21,"2015","04","01"
"1739",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"17/04/2015",36,"2015","04","17"
"1740",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"05/01/2015",1,"2015","01","05"
"1741",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"11/12/2015",52,"2015","12","11"
"1742",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"05/12/2015",0,"2015","12","05"
"1743",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"29/12/2015",1,"2015","12","29"
"1744",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"17/11/2015",1,"2015","11","17"
"1745",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"30/10/2015",1,"2015","10","30"
"1746",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"06/10/2015",2,"2015","10","06"
"1747",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"17/09/2015",4,"2015","09","17"
"1748",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"04/09/2015",31,"2015","09","04"
"1749",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"23/09/2015",2,"2015","09","23"
"1750",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"29/09/2015",1,"2015","09","29"
"1751",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"31/08/2015",2,"2015","08","31"
"1752",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"14/08/2015",1,"2015","08","14"
"1753",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"31/07/2015",7,"2015","07","31"
"1754",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"07/08/2015",2,"2015","08","07"
"1755",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"14/08/2015",0,"2015","08","14"
"1756",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"07/08/2015",1,"2015","08","07"
"1757",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"31/08/2015",3,"2015","08","31"
"1758",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"06/10/2015",1,"2015","10","06"
"1759",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"29/09/2015",2,"2015","09","29"
"1760",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"23/09/2015",29,"2015","09","23"
"1761",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"04/09/2015",42,"2015","09","04"
"1762",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"17/09/2015",0,"2015","09","17"
"1763",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"12/10/2015",3,"2015","10","12"
"1764",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"30/10/2015",0,"2015","10","30"
"1765",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"05/11/2015",410,"2015","11","05"
"1766",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"29/12/2015",2,"2015","12","29"
"1767",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"11/12/2015",16,"2015","12","11"
"1768",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"05/12/2015",0,"2015","12","05"
"1769",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"05/01/2015",4,"2015","01","05"
"1770",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"27/02/2015",300,"2015","02","27"
"1771",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"22/02/2015",42,"2015","02","22"
"1772",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"05/03/2015",4,"2015","03","05"
"1773",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"22/05/2015",900,"2015","05","22"
"1774",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"17/05/2015",22,"2015","05","17"
"1775",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"15/06/2015",1,"2015","06","15"
"1776",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"20/06/2015",3,"2015","06","20"
"1777",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"09/06/2015",5,"2015","06","09"
"1778",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"27/07/2015",3,"2015","07","27"
"1779",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"31/07/2015",5,"2015","07","31"
"1780",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"11/09/2015",1,"2015","09","11"
"1781",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"19/08/2015",1,"2015","08","19"
"1782",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"25/08/2015",42,"2015","08","25"
"1783",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"21/07/2015",2,"2015","07","21"
"1784",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"15/07/2015",1,"2015","07","15"
"1785",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"26/06/2015",5,"2015","06","26"
"1786",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"08/07/2015",13,"2015","07","08"
"1787",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"18/10/2015",2,"2015","10","18"
"1788",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"24/10/2015",2,"2015","10","24"
"1789",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"11/11/2015",450,"2015","11","11"
"1790",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"23/11/2015",1,"2015","11","23"
"1791",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"17/11/2015",15,"2015","11","17"
"1792",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"29/11/2015",1,"2015","11","29"
"1793",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"17/12/2015",28,"2015","12","17"
"1794",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"22/12/2015",690,"2015","12","22"
"1795",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"21/01/2015",10,"2015","01","21"
"1796",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"29/01/2015",8,"2015","01","29"
"1797",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"15/01/2015",1,"2015","01","15"
"1798",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"14/02/2015",1,"2015","02","14"
"1799",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"06/02/2015",1,"2015","02","06"
"1800",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"17/03/2015",7,"2015","03","17"
"1801",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"09/03/2015",4,"2015","03","09"
"1802",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"03/06/2015",24,"2015","06","03"
"1803",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"05/05/2015",2,"2015","05","05"
"1804",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"11/05/2015",17,"2015","05","11"
"1805",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"27/05/2015",7,"2015","05","27"
"1806",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"01/04/2015",43,"2015","04","01"
"1807",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"25/03/2015",32,"2015","03","25"
"1808",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"17/04/2015",10,"2015","04","17"
"1809",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"09/04/2015",4,"2015","04","09"
"1810",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"27/04/2015",20,"2015","04","27"
"1811",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"02/07/2015",5,"2015","07","02"
"1812",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"04/01/2016",8,"2016","01","04"
"1813",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"28/01/2016",4,"2016","01","28"
